order_id,order_line,order_date,customer_id,product_id,bikeshop_id,quantity,model,category1,category2,frame,price,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,bikeshop_name,bikeshop_city,bikeshop_state,latitude,longitude,ventes
272,9,2011-10-19,4,9,23,1,Supersix Evo 105,Road,Elite Road,Carbon,2240, Carol, White,1992-07-25, Single, Female,48000,0, Bachelor's, Nurse, No,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,2240
272,10,2011-10-19,4,93,14,1,Trail 5,Mountain,Sport,Aluminum,815, Carol, White,1992-07-25, Single, Female,48000,0, Bachelor's, Nurse, No,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,815
272,11,2011-10-19,4,38,3,1,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,7000, Carol, White,1992-07-25, Single, Female,48000,0, Bachelor's, Nurse, No,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,7000
273,1,2011-10-19,21,33,6,1,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,2130
273,2,2011-10-19,21,17,5,1,CAAD12 105,Road,Elite Road,Aluminum,1680, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,1680
273,3,2011-10-19,21,31,23,2,Synapse Carbon 105,Road,Endurance Road,Carbon,2240, Quentin, Maroon,1983-02-28, Married, Male,64000,2, Associate's, Dentist, No,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,4480
274,1,2011-10-20,16,40,4,2,Slice Ultegra D12,Road,Triathalon,Carbon,3200, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,6400
275,1,2011-10-25,23,45,12,1,SuperX 105,Road,Cyclocross,Carbon,1960, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Dallas Cycles,Dallas,TX,32.776664,-96.796988,1960
275,2,2011-10-25,23,15,14,1,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,2240
275,3,2011-10-25,23,34,11,1,Synapse Disc 105,Road,Endurance Road,Aluminum,1570, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,New York Cycles,New York,NY,40.712784,-74.005941,1570
275,4,2011-10-25,23,30,15,1,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Austin Cruisers,Austin,TX,30.267153,-97.743061,2660
275,5,2011-10-25,23,43,30,1,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,3500, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Tampa 29ers,Tampa,FL,27.950575,-82.457178,3500
275,6,2011-10-25,23,7,21,1,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,3200
275,7,2011-10-25,23,60,8,1,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,4260, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Denver Bike Shop,Denver,CO,39.739236,-104.990251,4260
275,8,2011-10-25,23,10,5,1,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840, Steven, Silver,1985-03-15, Married, Male,57000,3, Master's, Psychologist, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,1840
276,1,2011-10-25,26,10,5,1,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,1840
276,2,2011-10-25,26,44,1,1,SuperX Ultegra,Road,Cyclocross,Carbon,2450, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,2450
276,3,2011-10-25,26,87,26,1,Habit 5,Mountain,Trail,Aluminum,2340, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,2340
276,4,2011-10-25,26,41,13,1,Slice Ultegra,Road,Triathalon,Carbon,2700, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,2700
276,5,2011-10-25,26,32,6,1,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,1840
276,6,2011-10-25,26,11,25,1,CAAD12 Black Inc,Road,Elite Road,Aluminum,5860, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,5860
276,7,2011-10-25,26,14,15,1,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,2660
276,8,2011-10-25,26,20,13,1,CAAD8 Sora,Road,Elite Road,Aluminum,1030, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,1030
276,9,2011-10-25,26,42,22,1,Slice 105,Road,Triathalon,Carbon,1950, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,1950
276,10,2011-10-25,26,4,14,1,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,5330, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,5330
277,1,2011-10-26,14,69,8,1,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,4800, Jessica, Peach,1985-03-23, Single, Female,51000,0, High School, Writer, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,4800
277,2,2011-10-26,14,92,27,1,Trail 4,Mountain,Sport,Aluminum,980, Jessica, Peach,1985-03-23, Single, Female,51000,0, High School, Writer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,980
277,3,2011-10-26,14,51,5,1,Trigger Carbon 1,Mountain,Over Mountain,Carbon,8200, Jessica, Peach,1985-03-23, Single, Female,51000,0, High School, Writer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,8200
277,4,2011-10-26,14,32,9,1,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840, Jessica, Peach,1985-03-23, Single, Female,51000,0, High School, Writer, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,1840
278,1,2011-10-26,25,17,16,1,CAAD12 105,Road,Elite Road,Aluminum,1680, Ulysses, Platinum,1990-04-27, Married, Male,67000,1, Bachelor's, Farmer, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,1680
279,1,2011-10-31,16,79,13,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,3200
279,2,2011-10-31,16,33,8,1,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,2130
279,3,2011-10-31,16,87,9,1,Habit 5,Mountain,Trail,Aluminum,2340, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,2340
279,4,2011-10-31,16,27,16,2,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,3730, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,7460
279,5,2011-10-31,16,13,10,2,CAAD12 Red,Road,Elite Road,Aluminum,3200, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,6400
279,6,2011-10-31,16,17,18,1,CAAD12 105,Road,Elite Road,Aluminum,1680, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,1680
279,7,2011-10-31,16,86,30,1,Habit 4,Mountain,Trail,Aluminum,2880, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,2880
279,8,2011-10-31,16,20,15,1,CAAD8 Sora,Road,Elite Road,Aluminum,1030, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,1030
280,1,2011-10-31,10,93,11,2,Trail 5,Mountain,Sport,Aluminum,815, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New York Cycles,New York,NY,40.712784,-74.005941,1630
280,2,2011-10-31,10,58,11,2,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New York Cycles,New York,NY,40.712784,-74.005941,12780
281,1,2011-11-02,10,31,30,1,Synapse Carbon 105,Road,Endurance Road,Carbon,2240, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,2240
281,2,2011-11-02,10,80,14,1,Bad Habit 2,Mountain,Trail,Aluminum,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,2660
282,1,2011-11-02,10,65,25,1,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,3200
283,1,2011-11-07,2,92,19,1,Trail 4,Mountain,Sport,Aluminum,980, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,980
284,1,2011-11-08,10,70,1,9,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,25920
284,2,2011-11-08,10,46,20,1,SuperX Rival CX1,Road,Cyclocross,Carbon,1750, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,1750
284,3,2011-11-08,10,75,25,1,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,2130
285,1,2011-11-08,10,31,5,1,Synapse Carbon 105,Road,Endurance Road,Carbon,2240, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,2240
285,2,2011-11-08,10,96,27,1,Catalyst 3,Mountain,Sport,Aluminum,480, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,480
285,3,2011-11-08,10,59,25,1,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,5330, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,5330
285,4,2011-11-08,10,40,6,1,Slice Ultegra D12,Road,Triathalon,Carbon,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,3200
285,5,2011-11-08,10,37,16,1,Synapse Claris,Road,Endurance Road,Aluminum,870, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,870
286,1,2011-11-09,16,10,2,2,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,3680
286,2,2011-11-09,16,70,21,1,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,2880
286,3,2011-11-09,16,20,3,6,CAAD8 Sora,Road,Elite Road,Aluminum,1030, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,6180
286,4,2011-11-09,16,33,8,1,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,2130
286,5,2011-11-09,16,30,4,2,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,5320
286,6,2011-11-09,16,8,17,1,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,2660
286,7,2011-11-09,16,67,12,1,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,9060, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,9060
286,8,2011-11-09,16,35,24,1,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,1250
287,1,2011-11-11,9,81,24,1,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,12250, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Providence Bi-peds,Providence,RI,41.823989,-71.412834,12250
287,2,2011-11-11,9,55,23,1,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,12790, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,12790
287,3,2011-11-11,9,65,17,1,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,3200
287,4,2011-11-11,9,93,9,1,Trail 5,Mountain,Sport,Aluminum,815, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,815
287,5,2011-11-11,9,41,23,1,Slice Ultegra,Road,Triathalon,Carbon,2700, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,2700
287,6,2011-11-11,9,7,14,2,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,6400
287,7,2011-11-11,9,31,27,1,Synapse Carbon 105,Road,Endurance Road,Carbon,2240, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,2240
287,8,2011-11-11,9,14,27,1,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,2660
287,9,2011-11-11,9,13,10,1,CAAD12 Red,Road,Elite Road,Aluminum,3200, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,3200
287,10,2011-11-11,9,94,11,1,Catalyst 1,Mountain,Sport,Aluminum,705, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,New York Cycles,New York,NY,40.712784,-74.005941,705
287,11,2011-11-11,9,36,12,1,Synapse Sora,Road,Endurance Road,Aluminum,1030, Eliot, Gray,1994-06-23, Single, Male,35000,0, High School, Salesperson, No,Dallas Cycles,Dallas,TX,32.776664,-96.796988,1030
288,1,2011-11-14,17,38,26,2,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,7000, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,14000
288,2,2011-11-14,17,57,6,1,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,7460, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,7460
288,3,2011-11-14,17,3,12,2,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7990, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Dallas Cycles,Dallas,TX,32.776664,-96.796988,15980
288,4,2011-11-14,17,55,2,1,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,12790, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,12790
288,5,2011-11-14,17,43,28,1,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,3500, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Wichita Speed,Wichita,KS,37.687176,-97.330053,3500
288,6,2011-11-14,17,27,30,1,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,3730, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Tampa 29ers,Tampa,FL,27.950575,-82.457178,3730
288,7,2011-11-14,17,60,5,1,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,4260, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,4260
288,8,2011-11-14,17,12,17,1,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,4260, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,4260
288,9,2011-11-14,17,30,3,1,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,2660
288,10,2011-11-14,17,16,1,1,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,1950
288,11,2011-11-14,17,56,27,1,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,9060, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,9060
288,12,2011-11-14,17,37,18,1,Synapse Claris,Road,Endurance Road,Aluminum,870, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,870
288,13,2011-11-14,17,67,5,1,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,9060, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,9060
288,14,2011-11-14,17,39,20,1,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,4500, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Portland Bi-peds,Portland,OR,45.523062,-122.676482,4500
288,15,2011-11-14,17,62,13,4,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,6390, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,25560
288,16,2011-11-14,17,8,16,1,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,2660
288,17,2011-11-14,17,23,8,3,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,7460, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Denver Bike Shop,Denver,CO,39.739236,-104.990251,22380
288,18,2011-11-14,17,40,6,1,Slice Ultegra D12,Road,Triathalon,Carbon,3200, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,3200
288,19,2011-11-14,17,6,16,2,Supersix Evo Red,Road,Elite Road,Carbon,3940, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,7880
288,20,2011-11-14,17,29,13,1,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,2660
288,21,2011-11-14,17,17,2,1,CAAD12 105,Road,Elite Road,Aluminum,1680, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,1680
288,22,2011-11-14,17,53,15,1,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Austin Cruisers,Austin,TX,30.267153,-97.743061,3730
288,23,2011-11-14,17,78,27,2,Beast of the East 3,Mountain,Trail,Aluminum,1620, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,3240
288,24,2011-11-14,17,22,9,1,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,9590, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,9590
288,25,2011-11-14,17,82,10,1,Habit Carbon 1,Mountain,Trail,Carbon,7460, Mike, Yellow,1986-07-18, Married, Male,61000,2, Master's, Musician, No,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,7460
289,1,2011-11-14,7,18,3,1,CAAD8 105,Road,Elite Road,Aluminum,1410, Charlie, Black,1982-10-19, Married, Male,75000,2, Master's, Lawyer, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,1410
290,1,2011-11-15,16,58,4,1,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,6390
290,2,2011-11-15,16,5,8,1,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,4260, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,4260
291,1,2011-11-15,2,47,26,1,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7990, Alice, Smith,1988-12-02, Married, Female,60000,2, Master's, Doctor, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,7990
292,1,2011-11-15,15,28,17,1,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200, Kenneth, Cyan,1990-04-03, Married, Male,54000,1, Associate's, Photographer, No,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,3200
292,2,2011-11-15,15,16,6,1,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950, Kenneth, Cyan,1990-04-03, Married, Male,54000,1, Associate's, Photographer, No,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,1950
292,3,2011-11-15,15,7,15,1,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200, Kenneth, Cyan,1990-04-03, Married, Male,54000,1, Associate's, Photographer, No,Austin Cruisers,Austin,TX,30.267153,-97.743061,3200
